Label,Notation,Parent Notation,Sort Priority
24.1-3 Basic iron and steel,24.1-3,24,104
"24.1 Basic iron, steel & ferro-alloys",24.1,24,105
"24.2 Non-cast steel tubes, pipes & hollow profiles",24.2,24,106
24.3 Other products of the first processing of steel,24.3,24,107
24.4-5 Other basic metals and casting,24.4-5,24,108
24.4 Basic precious & other non-ferrous metals,24.4,24,109
24.5 Cast iron & steel tubes & pipes,24.5,24,110
25 Fabricated metal products,25,C,111
25OTHER Fabricated metal products excl machinery and equipment and weapons & ammunition,25OTHER,25,112
25.1 Structural metal products,25.1,25,113
"25.2 Tanks, reservoirs & containers of metal",25.2,25,114
25.3 Steam generators & nuclear reactors,25.3,25,115
"25.7 Cutlery, tools & general hardware",25.7,25,116
25.9 Other fabricated metal products,25.9,25,117
25.4 Weapons & ammunition,25.4,25,118
"26 Computer, electronic & optical products",26,C,119
26.1 Electronic components & boards,26.1,26,120
26.2 Computers & peripherals,26.2,26,121
26.3 Communication equipment,26.3,26,122
26.4 Consumer electronics,26.4,26,123
"26.5 Measuring, testing & navigating equip; watches and clocks",26.5,26,124
"26.6 Irradiation, electromedical & electrotherapeutic",26.6,26,125
26.7 Optical instruments & photographic equipment,26.7,26,126
26.8 Magnetic & optical media,26.8,26,127
27 Electrical equipment,27,C,128
27.1 Electric motors & electrictiy distribution & control,27.1,27,129
27.2 Batteries & accumulators,27.2,27,130
27.3 Wiring & wiring devices,27.3,27,131
27.4 Electric lighting equipment,27.4,27,132
27.5 Domestic appliances,27.5,27,133
27.9 Other electrical equipment,27.9,27,134
28 Machinery & equipment n.e.c.,28,C,135
28.1 General-purpose machinery,28.1,28,136
28.2 Other general-purpose machinery,28.2,28,137
28.3 Agricultural & forestry machines,28.3,28,138
28.4 Metal forming machinery & machine tools,28.4,28,139
28.9 Other special-purpose machinery,28.9,28,140
"29 Motor vehicles, trailers & semi-trailers",29,C,141
29.1 Motor vehicles,29.1,29,142
29.2 Bodies for motor vehicles; trailers and semi-trailers,29.2,29,143
29.3 Parts & accessories for motor vehicles,29.3,29,144
30 Other transport equipment,30,C,145
"30.1 Ships, boats & floating structures",30.1,30,146
30.3 Air & spacecraft & related machinery,30.3,30,147
30OTHER Other transport equipment,30OTHER,30,148
30.2 Railway locomotives & rolling stock,30.2,30,149
30.4 Military fighting vehicles,30.4,30,150
30.9 Transport equipment n.e.c.,30.9,30,151
31 Furniture,31,C,152
32 Other manufactured goods,32,C,153
"32.1 Jewellery, bijouterie & related articles",32.1,32,154
32.2 Musical instruments,32.2,32,155
32.3 Sports goods,32.3,32,156
32.4 Games & toys,32.4,32,157
32.5 Medical & dental instruments & supplies,32.5,32,158
32.9 Manufactured goods n.e.c.,32.9,32,159
"D Electricity, gas, steam & air conditioning",D,Total,160
"35 Electricity, gas, steam & air conditioning",35,D,161
35.1 Electricity,35.1,35,162
35.2 Manufactured gas,35.2,35,163
"E Water supply, sewerage & waste management",E,Total,164
37 Sewerage,37,E,165
38 Waste,38,E,166
38.1 Waste,38.1,38,167
38.2 Waste treatment and disposal services,38.2,38,168
38.3 Secondary raw materials,38.3,38,169
J Information & communication services,J,Total,170
58 Publishing,58,J,171
58.1 Printed matter,58.1,58,172
58.2 Packaged computer software,58.2,58,173
59 Films & recordings,59,J,174
59.1 Films & videos,59.1,59,175
59.2 Audio recordings & printed music,59.2,59,176
"M Professional, scientific & technical services",M,Total,177
"71 Architectural, engineering, testing & analysis services",71,M,178
71.1 Architectural plans & drawing,71.1,71,179
"74 Other professional, scientific & technical services",74,M,180
74.2 Exposed photographic film,74.2,74,181
"R Arts, entertainment & recreation",R,Total,182
"90 Creative, arts & entertainment services",90,R,183
90.0 Paintings & sculptures,90.0,90,184
"91 Library, archive, museum & other cultural services",91,R,185
91.0 Antiques & collections,91.0,91,186
S Other services,S,Total,187
96 Other personal services,96,S,188
Residual seasonal adjustment,Residual,Total,189
