Label,Notation,Parent Notation,Sort Priority
Financial services - Explicitly charged and other financial services (non-FISIM) - Monetary financial institutions,7.1.N41,,70
Financial services - Explicitly charged and other financial services (non-FISIM) - Monetary financial institutions - Commissions and fees,7.1.N411,,71
Financial services - Explicitly charged and other financial services (non-FISIM) - Monetary financial institutions - Spread earnings,7.1.N412,,72
Financial services - Explicitly charged and other financial services (non-FISIM) - Other financial institutions,7.1.N5,,73
Financial services - Financial intermediation services indirectly measured (FISIM) - Monetary financial institutions - FISIM on loans,7.2.N12,,74
Financial services - Financial intermediation services indirectly measured (FISIM) - Monetary financial institutions - FISIM on loans - of which: £,7.2.N121,,75
Financial services - Financial intermediation services indirectly measured (FISIM) - Monetary financial institutions - FISIM on deposits,7.2.N13,,76
Financial services - Financial intermediation services indirectly measured (FISIM) - Monetary financial institutions - FISIM on deposits - of which: £,7.2.N131,,77
Financial services - Financial intermediation services indirectly measured (FISIM) - Monetary financial institutions - FISIM on loans,7.2.N21,,78
Financial services - Financial intermediation services indirectly measured (FISIM) - Monetary financial institutions - FISIM on deposits,7.2.N22,,79
Financial services - Financial intermediation services indirectly measured (FISIM) - Total FISIM,7f,,80
Financial services - Total non-FISIM,7xf,,81
Intellectual property - Franchise and trademarks,8.1,,82
Intellectual property - Outcomes of research and development,8.2,,83
Intellectual property - Distribution of computer software,8.3,,84
Intellectual property - Distribution of audio-visual and related products,8.4,,85
"Telecommunication, computer and information services - Telecommunication services",9.1,,86
"Telecommunication, computer and information services - Computer services",9.2,,87
"Telecommunication, computer and information services - Information services",9.3,,88
Other business services - Research and development,10.1,,89
Other business services - Professional and management consulting services - Total professional and management consulting services,10.2,,90
"Other business services - Professional and management consulting services - Legal, accounting and management consulting - Legal services",10.2.1.1,,91
"Other business services - Professional and management consulting services - Legal, accounting and management consulting - Accounting, auditing, book-keeping and tax consulting",10.2.1.2,,92
"Other business services - Professional and management consulting services - Legal, accounting and management consulting - Business management and management consulting",10.2.1.3,,93
"Other business services - Professional and management consulting services - Legal, accounting and management consulting - Legal services",10.2.1.N11,,94
"Other business services - Professional and management consulting services - Legal, accounting and management consulting - Law society",10.2.1.N12,,95
"Other business services - Professional and management consulting services - Legal, accounting and management consulting - Commercial bar association",10.2.1.N13,,96
"Other business services - Professional and management consulting services - Legal, accounting and management consulting - Business management and management consulting - of which: Recruitment",10.2.1.N37,,97
Other business services - Professional and management consulting services - Advertising and market research,10.2.2,,98
"Other business services - Technical, trade-related and other business services - Total technical, trade-related, and other business services",10.3,,99
"Other business services - Technical, trade-related and other business services - Architectural, engineering and other technical services",10.3.1,,100
"Other business services - Technical, trade-related and other business services - Architectural, engineering and other technical services - Architectural",10.3.1.1,,101
"Other business services - Technical, trade-related and other business services - Architectural, engineering and other technical services - Engineering",10.3.1.2,,102
"Other business services - Technical, trade-related and other business services - Architectural, engineering and other technical services - Scientific and other technical services",10.3.1.3,,103
"Other business services - Technical, trade-related and other business services - Waste treatment and de-pollution, agriculture and mining services",10.3.2,,104
"Other business services - Technical, trade-related and other business services - Operational leasing services",10.3.3,,105
"Other business services - Technical, trade-related and other business services - Trade related services",10.3.4,,106
"Other business services - Technical, trade-related and other business services - Other business services",10.3.5,,107
"Other business services - Technical, trade-related and other business services - Trade related services",10.3.N41,,108
"Other business services - Technical, trade-related and other business services - Other business services - of which: Other business services traded by UK banks",10.3.N55,,109
"Other business services - Technical, trade-related and other business services - Other business services - of which: Other business services imported by Security dealers",10.3.N57,,110
"Other business services - Technical, trade-related and other business services - Other business services - of which: Services between affiliated enterprises, n.i.e.",10.3.N59,,111
"Personal, cultural and recreational services - Audiovisual and related services",11.1,,112
"Personal, cultural and recreational services - Audiovisual and related services - Film and television",11.1.1,,113
"Personal, cultural and recreational services - Audiovisual and related services - Other audiovisual and related services",11.1.2,,114
"Personal, cultural and recreational services - Other personal, cultural and recreational services",11.2,,115
"Personal, cultural and recreational services - Other personal, cultural and recreational services - of which: Remote gambling service charge",11.2.3.N1,,116
Government services - Embassies and consulates,12.1,,117
Government services - Military units and agencies,12.2,,118
Government services - Expenditure by US forces in UK,12.2.N1,,119
Government services - Other military units and agencies,12.2.N2,,120
Government services - Other government EU institutions,12.3.N1,,121
Government services - Other non-EU government services,12.3.N2,,122
Government services - Other government goods and services,12.N3,,123
Construction - Construction abroad,5.1,,124
Construction - Construction in the reporting economy,5.2,,125
Financial services - Financial intermediation services indirectly measured (FISIM),7.2,,126
"Other business services - Professional and management consulting services - Legal, accounting, management consulting and public relations",10.2.1,,127
