Label,Notation,Parent Notation,Sort Priority
"Refrigerator, undercounter, with freezer (1 piece)",CP05311A,CP05311,323
"Refrigerator, undercounter, with freezer, energy efficiency A/A+ (1 piece)",CP05311A1,CP05311A,324
"Refrigerator, undercounter, with freezer, energy efficiency A+/A++ (1 piece)",CP05311A2,CP05311A,325
"Fridge-freezer, energy efficiency A (1 piece)",CP05311B1,CP05311,326
"Fridge-freezer, energy efficiency A+ (1 piece)",CP05311B2,CP05311,327
"Clothes washing machines, clothes drying machines and dish washing machines",CP05312,CP0531,328
"Washing machine, 4.5-5 kg (1 piece)",CP05312A1,CP05312,329
"Washing machine, 6-7 kg, energy efficiency A/A+ (1 piece)",CP05312A2,CP05312,330
"Washing machine, 6-7 kg, energy efficiency A++/A+++ (1 piece)",CP05312A3,CP05312,331
Cookers,CP05313,CP0531,332
Microwave oven (1 piece),CP05313A,CP05313,333
"Heaters, air conditioners",CP05314,CP0531,334
Cleaning equipment,CP05315,CP0531,335
"Vacuum cleaner, 1400-1600 W (1 piece)",CP05315A1,CP05315,336
"Vacuum cleaner, 1600-2000 W (1 piece)",CP05315A2,CP05315,337
"Vacuum cleaner, 1600-2200 W (1 piece)",CP05315A3,CP05315,338
"Vacuum cleaner, 1400 W (1 piece)",CP05315A4,CP05315,339
Other major household appliances,CP05319,CP0531,340
Small electric household appliances,CP0532,CP053,341
Food processing appliances,CP05321,CP0532,342
"Coffee machines, tea-makers and similar appliances",CP05322,CP0532,343
"Kettle, 1.5l (1 piece)",CP05322A1,CP05322,344
"Kettle, 1.7l (1 piece)",CP05322A2,CP05322,345
Irons,CP05323,CP0532,346
Toasters and grills,CP05324,CP0532,347
Other small electric household appliances,CP05329,CP0532,348
Repair of household appliances,CP0533,CP053,349
Repair of household appliances,CP05330,CP0533,350
"Glassware, tableware and household utensils",CP054,CP05,351
"Glassware, tableware and household utensils",CP0540,CP054,352
"Glassware, crystal-ware, ceramic ware and chinaware",CP05401,CP0540,353
Glass for water (1 piece),CP05401A,CP05401,354
Flat plate (1 piece),CP05401B,CP05401,355
Cup and saucer (1 set),CP05401C,CP05401,356
"Cutlery, flatware and silverware",CP05402,CP0540,357
Non-electric kitchen utensils and articles,CP05403,CP0540,358
"Cooking pot, stainless steel (1 set)",CP05403A,CP05403,359
"Repair of glassware, tableware and household utensils",CP05404,CP0540,360
Tools and equipment for house and garden,CP055,CP05,361
Major tools and equipment; small tools and miscellaneous accessories,CP0551_0552,CP055,362
Major tools and equipment,CP0551,CP055,363
Motorized major tools and equipment,CP05511,CP0551,364
"Repair, leasing and rental of major tools and equipment",CP05512,CP0551,365
Small tools and miscellaneous accessories,CP0552,CP055,366
Non-motorised small tools,CP05521,CP0552,367
Miscellaneous small tool accessories,CP05522,CP0552,368
Battery (1 piece),CP05522A,CP05522,369
"Light bulb, standard (1 piece)",CP05522B,CP05522,370
Light bulb energy saving type (1 piece),CP05522C,CP05522,371
Repair of non-motorised small tools and miscellaneous accessories,CP05523,CP0552,372
Goods and services for routine household maintenance,CP056,CP05,373
Non-durable household goods,CP0561,CP056,374
Cleaning and maintenance products,CP05611,CP0561,375
Dish washer tablets (10 tablets),CP05611A,CP05611,376
"Detergent for washing machine, concentrated (1 kg)",CP05611B,CP05611,377
"Detergent for washing machine, unconcentrated (1 kg)",CP05611C,CP05611,378
All-purposes household cleaner (1 l),CP05611D,CP05611,379
Cleaner for WC (1 l),CP05611E,CP05611,380
Cleaning liquid for windows (1 l),CP05611F,CP05611,381
"Detergent for washing machine, powder, 70-90 g/wash (1 kg)",CP05611G1,CP05611,382
"Detergent for washing machine, powder, > 90 g/wash (1 kg)",CP05611G2,CP05611,383
Other non-durable small household articles,CP05612,CP0561,384
Scourer sponge (1 piece),CP05612A,CP05612,385
Domestic services and household services,CP0562,CP056,386
Domestic services by paid staff,CP05621,CP0562,387
Cleaning services,CP05622,CP0562,388
Hire of furniture and furnishings,CP05623,CP0562,389
Other domestic services and household services,CP05629,CP0562,390
Health,CP06,,391
"Medical products, appliances and equipment",CP061,CP06,392
Pharmaceutical products,CP0611,CP061,393
Pharmaceutical products,CP06110,CP0611,394
Acetylsalicylic acid (10 tablets),CP06110A,CP06110,395
Aciclovir (2 g),CP06110B,CP06110,396
Alprazolam (10 tablets),CP06110C,CP06110,397
Atorvastatin (10 tablets),CP06110D,CP06110,398
Cetirizine (10 tablets),CP06110E,CP06110,399
Ciprofloxacin (10 tablets),CP06110F,CP06110,400
Clopidogrel (10 tablets),CP06110G,CP06110,401
Diclofenac (100 g),CP06110H,CP06110,402
Enalapril-Hydrochlorothiazide/HCTZ (10 tablets),CP06110I,CP06110,403
Esomeprazole (10 tablets),CP06110J,CP06110,404
Latanoprost (10 ml),CP06110K,CP06110,405
Montelukast (10 tablets),CP06110L,CP06110,406
Paracetamol (10 tablets),CP06110M,CP06110,407
Risedronate (10 tablets),CP06110N,CP06110,408
"Other medical products, therapeutic appliances and equipment",CP0612_0613,CP061,409
Other medical products,CP0612,CP061,410
Pregnancy tests and mechanical contraceptive devices,CP06121,CP0612,411
Pregnancy test (1 piece),CP06121A,CP06121,412
Condoms (3 pieces),CP06121B,CP06121,413
Other medical products n.e.c.,CP06129,CP0612,414
Plaster strips (10 strips),CP06129A,CP06129,415
Joint bandage (1 m),CP06129B,CP06129,416
Knee support (1 piece),CP06129C,CP06129,417
Digital stick thermometer (1 piece),CP06129D,CP06129,418
Therapeutic appliances and equipment,CP0613,CP061,419
Corrective eye-glasses and contact lenses,CP06131,CP0613,420
Hearing aids,CP06132,CP0613,421
Repair of therapeutic appliances and equipment,CP06133,CP0613,422
Other therapeutic appliances and equipment,CP06139,CP0613,423
Out-patient services,CP062,CP06,424
Medical services and paramedical services,CP0621_0623,CP062,425
Medical services,CP0621,CP062,426
General practice,CP06211,CP0621,427
General practioner (1 service),CP06211A,CP06211,428
Specialist practice,CP06212,CP0621,429
"Eye specialist, Ophthalmologist (1 service)",CP06212A,CP06212,430
Dental services,CP0622,CP062,431
Dental services,CP06220,CP0622,432
"Dentist, plastic filling (1 service)",CP06220A,CP06220,433
Paramedical services,CP0623,CP062,434
Services of medical analysis laboratories and X-ray centres,CP06231,CP0623,435
Thorax X-ray (1 service),CP06231A,CP06231,436
"Thermal-baths, corrective-gymnastic therapy, ambulance and hire of therapeutic equipment",CP06232,CP0623,437
Other paramedical services,CP06239,CP0623,438
Hospital services,CP063,CP06,439
Hospital services,CP0630,CP063,440
Hospital services,CP06300,CP0630,441
Transport,CP07,,442
Purchase of vehicles,CP071,CP07,443
Motor cars,CP0711,CP071,444
New motor cars,CP07111,CP0711,445
Second-hand motor cars,CP07112,CP0711,446
"Motor cycles, bicycles and animal drawn vehicles",CP0712-0714,CP071,447
Motor cycles,CP0712,CP071,448
Motor cycles,CP07120,CP0712,449
Bicycles,CP0713,CP071,450
Bicycles,CP07130,CP0713,451
Animal drawn vehicles,CP0714,CP071,452
Animal drawn vehicles,CP07140,CP0714,453
Operation of personal transport equipment,CP072,CP07,454
Spares parts and accessories for personal transport equipment,CP0721,CP072,455
Tyres,CP07211,CP0721,456
Summer tyres (4 tyres),CP07211A,CP07211,457
Winter tyres (4 tyres),CP07211B,CP07211,458
Spare parts for personal transport equipment,CP07212,CP0721,459
Car battery (1 piece),CP07212A,CP07212,460
Accessories for personal transport equipment,CP07213,CP0721,461
Fuels and lubricants for personal transport equipment,CP0722,CP072,462
Diesel,CP07221,CP0722,463
Petrol,CP07222,CP0722,464
Other fuels for personal transport equipment,CP07223,CP0722,465
Lubricants,CP07224,CP0722,466
Maintenance and repair of personal transport equipment,CP0723,CP072,467
Maintenance and repair of personal transport equipment,CP07230,CP0723,468
Replacement of brake pads (1 hour),CP07230A,CP07230,469
Change of oil (1 service),CP07230B,CP07230,470
Car wash (1 service),CP07230C,CP07230,471
Other services in respect of personal transport equipment,CP0724,CP072,472
"Hire of garages, parking spaces and personal transport equipment",CP07241,CP0724,473
Car hire (7 days),CP07241A,CP07241,474
Toll facilities and parking meters,CP07242,CP0724,475
"Driving lessons, tests, licences and road worthiness tests",CP07243,CP0724,476
Transport services,CP073,CP07,477
Passenger transport by railway,CP0731,CP073,478
Passenger transport by train,CP07311,CP0731,479
"Rail travel, single ticket (1 ticket)",CP07311A,CP07311,480
Passenger transport by underground and tram,CP07312,CP0731,481
Passenger transport by road,CP0732,CP073,482
Passenger transport by bus and coach,CP07321,CP0732,483
"Urban bus transport, single ticket (1 ticket)",CP07321A,CP07321,484
Passenger transport by taxi and hired car with driver,CP07322,CP0732,485
Taxi (1 trip),CP07322A,CP07322,486
Passenger transport by air,CP0733,CP073,487
Domestic flights,CP07331,CP0733,488
International flights,CP07332,CP0733,489
Passenger transport by sea and inland waterway,CP0734,CP073,490
Passenger transport by sea,CP07341,CP0734,491
Passenger transport by inland waterway,CP07342,CP0734,492
Combined passenger transport,CP0735,CP073,493
Combined passenger transport,CP07350,CP0735,494
Other purchased transport services,CP0736,CP073,495
"Funicular, cable-car and chair-lift transport",CP07361,CP0736,496
Removal and storage services,CP07362,CP0736,497
Other purchased transport services n.e.c.,CP07369,CP0736,498
Communications,CP08,,499
Postal services,CP081,CP08,500
Postal services,CP0810,CP081,501
Letter handling services,CP08101,CP0810,502
Other postal services,CP08109,CP0810,503
Telephone and telefax equipment and services,CP082_083,CP08,504
Telephone and telefax equipment,CP082,CP08,505
Telephone and telefax equipment and services,CP0820_0830,CP082,506
Telephone and telefax equipment,CP0820,CP082,507
Fixed telephone equipment,CP08201,CP0820,508
Mobile telephone equipment,CP08202,CP0820,509
Other equipment of telephone and telefax equipment,CP08203,CP0820,510
Repair of telephone or telefax equipment,CP08204,CP0820,511
Telephone and telefax services,CP083,CP08,512
Telephone and telefax services,CP0830,CP083,513
Wired telephone services,CP08301,CP0830,514
Wireless telephone services,CP08302,CP0830,515
Internet access provision services,CP08303,CP0830,516
Bundled telecommunication services,CP08304,CP0830,517
Other information transmission services,CP08305,CP0830,518
Recreation and culture,CP09,,519
"Audio-visual, photographic and information processing equipment",CP091,CP09,520
"Equipment for the reception, recording and reproduction of sound and picture",CP0911,CP091,521
"Equipment for the reception, recording and reproduction of sound",CP09111,CP0911,522
"Equipment for the reception, recording and reproduction of sound and vision",CP09112,CP0911,523
"Television, screen size 32'' (1 piece)",CP09112A1,CP09112,524
"Television, screen size 42'' (1 piece)",CP09112A2,CP09112,525
DVD player (1 piece),CP09112B,CP09112,526
"DVD recorder with hard disc, 160-250 GB (1 piece)",CP09112C1,CP09112,527
"DVD recorder with hard disc, 200-300 GB (1 piece)",CP09112C2,CP09112,528
Blu-ray disc player (1 piece),CP09112D,CP09112,529
Portable sound and vision devices,CP09113,CP0911,530
"Portable MP3 player, 4 GB (1 piece)",CP09113A1,CP09113,531
"Portable MP3 player, 16 GB (1 piece)",CP09113A2,CP09113,532
"Other equipment for the reception, recording and reproduction of sound and picture",CP09119,CP0911,533
Photographic and cinematographic equipment and optical instruments,CP0912,CP091,534
Cameras and accessories for photographic and cinematographic equipment,CP09121_09122,CP0912,535
Cameras,CP09121,CP0912,536
"Compact digital camera, 12 Mpx (1 piece)",CP09121A,CP09121,537
"Camcorder, HDD (1 piece)",CP09121B,CP09121,538
Accessories for photographic and cinematographic equipment,CP09122,CP0912,539
Optical instruments,CP09123,CP0912,540
Information processing equipment,CP0913,CP091,541
Personal computers,CP09131,CP0913,542
"Laptop, Hard Disc 320 GB, RAM 4 GB (1 piece)",CP09131A1,CP09131,543
"Laptop, Hard Disc 640 GB, RAM 4 GB (1 piece)",CP09131A2,CP09131,544
"Laptop, Hard Disc 750 GB, RAM 8 GB (1 piece)",CP09131A3,CP09131,545
"Laptop, Hard Disc 750 GB - 1 TB, RAM 8 GB (1 piece)",CP09131A4,CP09131,546
"Monitor, Full HD (1 piece)",CP09131B,CP09131,547
Accessories for information processing equipment,CP09132,CP0913,548
Software,CP09133,CP0913,549
Calculators and other information processing equipment,CP09134,CP0913,550
Recording media,CP0914,CP091,551
Pre-recorded recording media,CP09141,CP0914,552
Music CD - Pop Chart (1 piece),CP09141A,CP09141,553
Movie DVD (1 piece),CP09141B,CP09141,554
Unrecorded recording media,CP09142,CP0914,555
Blank compact disc (CD-R) (1 piece),CP09142A1,CP09142,556
Blank compact disc (CD-R) (10 pieces),CP09142A2,CP09142,557
"Blank DVDs (R), slim cases (10 pieces)",CP09142B,CP09142,558
