Label,Notation,Parent Notation,Sort Priority
Financial account transactions Reserve assets,financial-account-transactions-reserve-assets,,
Financial account transactions Total,financial-account-transactions-total,,
Investment income earnings Direct investment,investment-income-earnings-direct-investment,,
Investment income earnings Portfolio investment,investment-income-earnings-portfolio-investment,,
Investment income earnings Other investment,investment-income-earnings-other-investment,,
Investment income earnings Reserve assets,investment-income-earnings-reserve-assets,,
Investment income earnings Total,investment-income-earnings-total,,
International investment position Net investment,international-investment-position-net-investment,,
Financial account transactions Financial derivatives,financial-account-transactions-financial-derivatives,,
Financial account transactions Net transaction,financial-account-transactions-net-transaction,,
Investment income earnings Net earnings,investment-income-earnings-net-earnings,,
Food beverages and tobacco,food-beverages-and-tobacco,,
Basic materials,basic-materials,,
Oil,oil,,
Other fuels,other-fuels,,
Semi-manufactured goods,semi-manufactured-goods,,
Finished manufactured goods,finished-manufactured-goods,,
Unspecified goods,unspecified-goods,,
Total goods exports,total-goods-exports,,
Total goods imports,total-goods-imports,,
Total goods balance,total-goods-balance,,
Manufacturing and Maintenance services,manufacturing-and-maintenance-services,,
Transport,transport,,
Travel,travel,,
Construction,construction,,
Insurance and pension services,insurance-and-pension-services,,
Financial,financial,,
Intellectual property,intellectual-property,,
Telecommunication computer and information services,telecommunication-computer-and-information-services,,
Other business,other-business,,
Personal cultural and recreational services,personal-cultural-and-recreational-services,,
Government,government,,
Total services exports,total-services-exports,,
Total services imports,total-services-imports,,
Total services balance,total-services-balance,,
Compensation of employees,compensation-of-employees,,
Investment income Earnings on direct investment abroad,investment-income-earnings-on-direct-investment-abroad,,
Investment income Earnings on portfolio investment abroad Equity securities,investment-income-earnings-on-portfolio-investment-abroad-equity-securities,,
Investment income Earnings on portfolio investment abroad Debt securities,investment-income-earnings-on-portfolio-investment-abroad-debt-securities,,
Investment income Earnings on portfolio investment abroad Total,investment-income-earnings-on-portfolio-investment-abroad-total,,
Investment income Earnings on other investment abroad,investment-income-earnings-on-other-investment-abroad,,
Investment income Earnings on reserve assets,investment-income-earnings-on-reserve-assets,,
Investment income Total,investment-income-total,,
Other primary income,other-primary-income,,
Investment income Foreign earnings on direct investment in the UK,investment-income-foreign-earnings-on-direct-investment-in-the-uk,,
Investment income Foreign earnings on portfolio investment in the UK Equity securities,investment-income-foreign-earnings-on-portfolio-investment-in-the-uk-equity-securities,,
Investment income Foreign earnings on portfolio investment in the UK Debt securities,investment-income-foreign-earnings-on-portfolio-investment-in-the-uk-debt-securities,,
Investment income Foreign earnings on portfolio investment in the UK Total,investment-income-foreign-earnings-on-portfolio-investment-in-the-uk-total,,
Investment income Earnings on other investment in the UK,investment-income-earnings-on-other-investment-in-the-uk,,
Investment income Direct investment,investment-income-direct-investment,,
Investment income Portfolio investment Earnings on equity securities,investment-income-portfolio-investment-earnings-on-equity-securities,,
Investment income Portfolio investment Earnings on debt securities,investment-income-portfolio-investment-earnings-on-debt-securities,,
Investment income Portfolio investment Total,investment-income-portfolio-investment-total,,
Investment income Other investment,investment-income-other-investment,,
Investment income Reserve assets,investment-income-reserve-assets,,
Total balances,total-balances,,
General government Other EU receipts,general-government-other-eu-receipts,,
General government Other receipts,general-government-other-receipts,,
General government Total,general-government-total,,
Other sectors receipts from EU institutions Social fund,other-sectors-receipts-from-eu-institutions-social-fund,,
Other sectors Receipts from EU institutions Other receipts,other-sectors-receipts-from-eu-institutions-other-receipts,,
Other sectors Total,other-sectors-total,,
General government Payment to EU institutions GNI own resource,general-government-payment-to-eu-institutions-gni-own-resource,,
General government Payment to EU institutions GNI adjustments,general-government-payment-to-eu-institutions-gni-adjustments,,
General government Payment to EU institutions Less abatement,general-government-payment-to-eu-institutions-less-abatement,,
General government Payment to EU institutions Others,general-government-payment-to-eu-institutions-others,,
General government Payment to EU institutions Withdrawal agreement,general-government-payment-to-eu-institutions-withdrawal-agreement,,
General government Other payments,general-government-other-payments,,
Other sectors Payment to EU institutions,other-sectors-payment-to-eu-institutions,,
Other sectors Other payments,other-sectors-other-payments,,
General government,general-government,,
Other sectors,other-sectors,,
Total balances Of which EU institutions [note 1],total-balances-of-which-eu-institutions-note-1,,
Capital transfers Central government Debt forgiveness,capital-transfers-central-government-debt-forgiveness,,
Capital transfers Central government Other capital transfers,capital-transfers-central-government-other-capital-transfers,,
Capital transfers Central government Total,capital-transfers-central-government-total,,
Capital transfers Other sectors Debt forgiveness,capital-transfers-other-sectors-debt-forgiveness,,
Capital transfers Other sectors EU institutions Regional development fund,capital-transfers-other-sectors-eu-institutions-regional-development-fund,,
Capital transfers Other sectors EU institutions Agricultural fund for regional development,capital-transfers-other-sectors-eu-institutions-agricultural-fund-for-regional-development,,
Capital transfers Other sectors EU institutions Other capital transfers,capital-transfers-other-sectors-eu-institutions-other-capital-transfers,,
Capital transfers Other sectors EU institutions Total,capital-transfers-other-sectors-eu-institutions-total,,
Capital transfers Other sectors Total,capital-transfers-other-sectors-total,,
Capital transfers Total,capital-transfers-total,,
Disposal of non-produced non financial assets,disposal-of-non-produced-non-financial-assets,,
Capital transfers Central government Other capital transfers (project grants),capital-transfers-central-government-other-capital-transfers-project-grants,,
Capital transfers Other sectors Debt forgiveness Monetary financial institutions,capital-transfers-other-sectors-debt-forgiveness-monetary-financial-institutions,,
Capital transfers Other sectors Debt forgiveness Public corporations,capital-transfers-other-sectors-debt-forgiveness-public-corporations,,
Capital transfers Other sectors Debt forgiveness Total,capital-transfers-other-sectors-debt-forgiveness-total,,
Capital transfers Other sectors Other capital transfers,capital-transfers-other-sectors-other-capital-transfers,,
Acquisitions of non-produced non-financial assets,acquisitions-of-non-produced-non-financial-assets,,
Non-produced non-financial assets,non-produced-non-financial-assets,,
Direct investment abroad Equity capital other than reinvestment of earnings,direct-investment-abroad-equity-capital-other-than-reinvestment-of-earnings,,
Direct investment abroad Reinvestment of earnings,direct-investment-abroad-reinvestment-of-earnings,,
Direct investment abroad Debt instruments,direct-investment-abroad-debt-instruments,,
Direct Investment abroad Total,direct-investment-abroad-total,,
Portfolio investment abroad Equity and investment fund shares,portfolio-investment-abroad-equity-and-investment-fund-shares,,
Portfolio investment abroad Debt securities,portfolio-investment-abroad-debt-securities,,
Portfolio investment abroad Total,portfolio-investment-abroad-total,,
Financial derivatives and employee stock options,financial-derivatives-and-employee-stock-options,,
Other investment abroad,other-investment-abroad,,
Total investment abroad,total-investment-abroad,,
Direct investment in the UK Equity capital other than reinvestment of earnings,direct-investment-in-the-uk-equity-capital-other-than-reinvestment-of-earnings,,
Direct investment in the UK Reinvestment of earnings,direct-investment-in-the-uk-reinvestment-of-earnings,,
Direct investment in the UK Debt instruments,direct-investment-in-the-uk-debt-instruments,,
Direct investment in the UK Total,direct-investment-in-the-uk-total,,
Portfolio investment in the UK Equity and investment fund shares,portfolio-investment-in-the-uk-equity-and-investment-fund-shares,,
Portfolio investment in the UK Debt securities,portfolio-investment-in-the-uk-debt-securities,,
Portfolio investment in the UK Total,portfolio-investment-in-the-uk-total,,
Other investment in the UK,other-investment-in-the-uk,,
Total investment in the UK,total-investment-in-the-uk,,
Net direct investment Equity capital other than reinvestment of earnings,net-direct-investment-equity-capital-other-than-reinvestment-of-earnings,,
Net direct investment Reinvestment of earnings,net-direct-investment-reinvestment-of-earnings,,
Net direct investment Debt instruments,net-direct-investment-debt-instruments,,
Net direct investment Total,net-direct-investment-total,,
Net portfolio investment Equity and investment fund shares,net-portfolio-investment-equity-and-investment-fund-shares,,
Net portfolio investment Debt securities,net-portfolio-investment-debt-securities,,
Net portfolio investment Total,net-portfolio-investment-total,,
Other net investment,other-net-investment,,
Total net investment,total-net-investment,,
Net International Investment Position,net-international-investment-position,,
Direct Investment Abroad Equity And Investment Fund Shares,direct-investment-abroad-equity-and-investment-fund-shares,,
Total UK Assets,total-uk-assets,,
Direct Investment In The UK Equity And Investment Fund Shares,direct-investment-in-the-uk-equity-and-investment-fund-shares,,
Total UK Liabilities,total-uk-liabilities,,
Direct Investment Equity And Investment Fund Shares,direct-investment-equity-and-investment-fund-shares,,
Direct Investment Debt Instruments,direct-investment-debt-instruments,,
Direct Investment Net Total,direct-investment-net-total,,
Portfolio Investment Equity And Investment Fund Shares,portfolio-investment-equity-and-investment-fund-shares,,
Portfolio Investment Debt Securities,portfolio-investment-debt-securities,,
Portfolio Investment Net Total,portfolio-investment-net-total,,
